bank,quarter,speaker,firm,topic,text,clean_text,finbert_sentiment,finbert_score,ldsa_sentiment,ldsa_net,gold_label,label_method,human_reviewed,ft_sentiment,ft_score
hsbc,2025-interim,KIAN ABOUHOSSEIN,JP MORGAN,1,"Two questions: the first one is related to tariffs. You gave
guidance of 5% impact on revenues and I just wanted to see how we should think about that
going forward, as you don’t see anything in the numbers today.
And the second question is related to stage 1 and stage 2 movements. Clearly, your stage 2
has deteriorated. You discuss PDs, which have been adjusted, and I’m trying to understand a
little bit more detail around your movements, in particular in the corporate and commercial
bank, in terms of potential realised losses, but also model adjustments versus environment.",two questions first one related tariffs gave guidance impact revenues wanted see think going forward see anything numbers today second question related stage stage movements clearly stage deteriorated discuss pds adjusted trying understand little bit detail around movements particular corporate commercial bank terms potential realised losses also model adjustments versus environment,negative,0.5464393496513367,negative,-0.0103092783505154,negative,finbert_ldsa_agree,False,negative,0.45873475074768066
hsbc,2025-interim,KUNPENG MA,CHINA SECURITIES,1,"I have two questions on impairments. The first one is
related to the BoCom impairment, especially that one with the VIU test. It seems that you
conduct a VIU test every quarter, but you don’t charge impairments every quarter. It seems
that the impairment charges always come together with other bad news. When you first charge
the VIU impairment in the fourth quarter of 2023, you got French disposal loss, you got a slight
miss on the cost control, so you charged the first time and, in this quarter, you got the BoCom
dilution impairment.
I also cover Chinese banks. Their fundamentals are weak, but there were no sudden drops in
fundamentals in the second quarter. It seems that VIU impairment charges always come
together with other bad news. Can you share with us a little bit more colour on the factors
triggering that kind of VIU impairment charge?
The second question is: can you share with us some views a little bit longer term on the Hong
Kong CRE outlook? You increased the credit cost assumption going forward due to the Hong
Kong CRE pressure. Is there any chance that the Hong Kong CRE pressure will further
increase your ECL assumptions going forward? I have those two questions. Thank you.",two questions impairments first one related bocom impairment especially one viu test seems conduct viu test every quarter charge impairments every quarter seems impairment charges always come together bad news first charge viu impairment fourth quarter got french disposal loss got slight miss cost control charged first time quarter got bocom dilution impairment also cover chinese banks fundamentals weak sudden drops fundamentals second quarter seems viu impairment charges always come together bad news share us little bit colour factors triggering kind viu impairment charge second question share us views little bit longer term hong kong cre outlook increased credit cost assumption going forward due hong kong cre pressure chance hong kong cre pressure increase ecl assumptions going forward two questions thank,negative,0.4596413969993591,negative,-0.0710900473933649,negative,finbert_ldsa_agree,False,negative,0.4776454567909241
hsbc,2025-interim,AMAN RAKKAR,BARCLAYS,1,"I had a couple of questions, please – one on net interest income
and one on costs. It’s a two-part question on NII. At face value, your banking NII guidance is
circa $42 billion for the year. Given that you’re annualising at $43 billion at H1, that does actually
imply a pretty marked step off in net interest income in H2. I just want to query whether you
really mean that or not?
There’s obviously lots of moving parts at play here, but it implies a run rate for net interest
income in H2, which I guess people will carry over into 2026. Is there an element of
conservatism in that $42 billion? Is there just too much uncertainty around HIBOR? The second
part of that first question, if I may, is: can you help me understand the levers that you’re pulling
and are able to continue pulling from here to offset this HIBOR decline? I’m specifically thinking
about deposit passthroughs.
The second question is around costs, please. I’m just interested in how hard you are pushing
the organisation right now to realise the cost savings because, outside in, I think you’re leading
a bit of a quiet revolution across the firm, to the extent that you can, and I’m hopeful that you
can realise additional cost savings over time.
Georges, I’m really interested in your reflections. Are you running at maximum capacity now,
in terms of what you’re trying to do? And just a modelling point. To me, next year – I think it
should be flattish costs next year. I don’t think consensus has got that, but a 3.5% inflation rate
on costs and the $1.1 billion of gross saves tells me it should be flat next year. If you can
comment on that as well, that would be great. Thank you so much.",couple questions please one net interest income one costs question nii face value banking nii guidance circa billion year given annualising billion h actually imply pretty marked step net interest income want query whether really mean obviously lots moving parts play implies run rate net interest income h guess people carry element conservatism billion much uncertainty around hibor second part first question may help understand levers pulling able continue pulling offset hibor decline specifically thinking deposit passthroughs second question around costs please interested hard pushing organisation right realise cost savings outside think leading bit quiet revolution across firm extent hopeful realise additional cost savings time georges really interested reflections running maximum capacity terms trying modelling point next year think flattish costs next year think consensus got inflation rate costs billion gross saves tells flat next year comment well would great thank much,neutral,0.7510626912117004,neutral,-0.0064516129032258,neutral,finbert_ldsa_agree,False,neutral,0.49083468317985535
hsbc,2025-interim,KENDRA YAN,CICC,2,"I have two questions. The first is about the non-interest income. I’ve
seen that HSBC delivered quite strong non-interest income in both quarter one and quarter
two, primarily driven by the wealth management FX and the capital markets-related business.
I wonder how you see the sustainability of this momentum going forward.
The second question is about the stablecoin, because there are several countries and areas
that have introduced stablecoin-related regulations. How does HSBC view the cryptocurrency
area? Do you have some reservations in this area, or will you maintain a cautious approach in
this area?",two questions first income seen hsbc delivered quite strong income quarter one quarter two primarily driven wealth management fx capital business wonder see sustainability momentum going forward second question stablecoin several countries areas introduced regulations hsbc view cryptocurrency area reservations area maintain cautious approach area,neutral,0.8659449815750122,positive,0.02,positive,keyword_override,False,positive,0.5463506579399109
hsbc,2025-interim,JOSEPH DICKERSON,JEFFERIES,1,"Just a simple follow-up on the Hong Kong CRE, which I
think you’ve done a pretty good job of addressing. I guess what drove the timing of this charge,
because some of the dynamics that you point out in the interim report you could have easily
argued were there in Q4, so I guess what drove the timing of today versus Q4? And then, is
there any way to gauge what you think the appropriate coverage level is because, clearly, I
think you also had about 20 bps of credit risk migration in last year’s CET1 from this. I’m just
trying to walk through the moving parts to dimension any further charges. Thanks.",simple hong kong cre think done pretty good job addressing guess drove timing charge dynamics point interim report could easily argued q guess drove timing today versus q way gauge think appropriate coverage level clearly think also bps credit risk migration last year cet trying walk moving parts dimension charges thanks,neutral,0.835599958896637,negative,-0.0258620689655172,negative,keyword_override,False,positive,0.48018181324005127
hsbc,2025-interim,GURPREET SINGH SAHI,GOLDMAN SACHS,0,"I have two, please. The first is on FX. It’s good
to see strong growth all across non-banking NII, but on FX, you called out good growth, but I
wonder, we’ve seen some unusual currency volatility in the quarter; did that not lead us to
generate above normal FX growth, and at 7%, would you call it above normal? So what were
clients’ feedback? Were they churning portfolios more, hedging, etc, during the quarter, on FX?
Because I see, Q on Q, also, it’s down.
And then, on loan growth, we see some pick-up in the UK book, but then, in Hong Kong, China
region, with the lower interest rates, are we seeing client demand come back in for loan growth,
and how do we see the outlook there? Thank you.",two please first fx good see strong growth across nii fx called good growth wonder seen unusual currency volatility quarter lead us generate normal fx growth would call normal clients feedback churning portfolios hedging etc quarter fx see q q also loan growth see uk book hong kong china region lower interest rates seeing client demand come back loan growth see outlook thank,neutral,0.3993456661701202,positive,0.0444444444444444,positive,keyword_override,True,negative,0.43435177206993103
hsbc,2025-interim,KATHERINE LEI,JP MORGAN,1,"I have three questions. The first is that I would want to ask
about what are the outstanding parts of the threshold deduction related to the BoCom, if there
is further impairment on BoCom? If there’s further impairment on BoCom, what would the
amount be in order for that future impairment to have an impact on your CET1 ratios and share
buyback and EPS, and so forth?
Number two is related to the $0.6 billion of restructuring-related costs. What portion of it is in
the material notable items, i.e. what I mean is what portion of the $0.6 billion has no impact on
DPS, and what portion of it may have an impact on DPS?
And then, the last question is for Georges - on tokenised deposits. So may I know, for this
tokenised deposit, is it only for HSBC clients or also available for HSBC’s clients’ clients? Is
that on public chains, i.e. can clients basically use this tokenised deposit to transact crypto
assets? So say, for example, if they want to trade Bitcoin or other crypto assets, can they use
this tokenised deposit to facilitate that? Thank you.",three questions first would want ask outstanding parts threshold deduction related bocom impairment bocom impairment bocom would amount order future impairment impact cet ratios share buyback eps forth number two related billion costs portion material notable items mean portion billion impact dps portion may impact dps last question georges tokenised deposits may know tokenised deposit hsbc clients also available hsbc clients clients public chains clients basically use tokenised deposit transact crypto assets say example want trade bitcoin crypto assets use tokenised deposit facilitate thank,neutral,0.9281997680664062,negative,-0.015625,negative,ldsa_signal,True,neutral,0.5035314559936523
hsbc,2026-q1,GUY STEBBINGS,BNP PARIBAS,0,"Hi. Good morning and afternoon, everyone. Thanks for
taking questions. The first one was on wealth. Clearly, another very good performance,
particularly on Investment Distribution and Insurance. Can you talk about what you’re seeing
in terms of flows in the competitive landscape in Hong Kong right now? Mindful it’s been a very
good story, and the benchmark for comparisons is getting tougher in terms of growth rates, but,
equally, there’s no evidence of let-up in momentum, and can see another really good
performance for new business CSM, which is well above what you’re booking through the P&L
right now.
And then the second question was on private markets. Thanks for slides 15 and 16. Interested
in any changes you’re making in your approach to this segment. You’ve called out the
$400 million hit in Q1, and you’ve not identified anything comparable in the book. One of your
peers has signalled partially stepping away from some exposures in this segment as they’ve
assessed levels of financial controls. I know you said this wasn’t a big growth driver in the plan
but are you changing how you are thinking about this segment in any way? Thank you.",hi good morning afternoon everyone thanks taking questions first one wealth clearly another good performance particularly investment distribution insurance talk seeing terms flows competitive landscape hong kong right mindful good story benchmark comparisons getting tougher terms growth rates equally evidence momentum see another really good performance new business csm well booking p l right second question private markets thanks slides interested changes making approach segment called million hit q identified anything comparable book one peers signalled partially stepping away exposures segment assessed levels financial controls know said big growth driver plan changing thinking segment way thank,neutral,0.6735067963600159,positive,0.0147783251231527,positive,keyword_override,True,positive,0.5323197245597839
hsbc,2026-q1,AMIT GOEL,MEDIOBANCA,1,"Hi. Thank you. Two questions from me. One was on the cost
growth. It seemed like the cost growth was a bit higher this quarter, even ex the VP, than the
overall target for the year, so in terms of why you think the costs will be a bit more contained,
or at least the cost growth will be a bit more contained, and the drivers there?
And then the second question is on the Middle East scenario. Appreciate the extra slide. Just
curious on the stress scenarios - what would we have to see to be seeing some of that scenario
play through and to have further impact on your ECL guidance? Thank you.",hi thank two questions one cost growth seemed like cost growth bit higher quarter even ex vp overall target year terms think costs bit contained least cost growth bit contained drivers second question middle east scenario appreciate extra slide curious stress scenarios would see seeing scenario play impact ecl guidance thank,neutral,0.8632065057754517,positive,0.0175438596491228,positive,ldsa_signal,False,positive,0.4329001307487488
hsbc,2026-q1,AMAN RAKKAR,BARCLAYS,-1,"Good morning, Pam. Thank you very much for the chance to
ask questions. I just wanted to ask one quick follow-up on the Middle East scenario. Back of
the envelope, it’s a $2-3 billion hit to PBT in terms of the mid-to-high single digit percentage on
2026. Is there any chance you could round out the disclosure in terms of what the breakdown
in that scenario is between revenues and impairments? I’m assuming it’s literally revenues and
ECLs. If you could just quantify that for us, that would be really helpful.
The second question was just on Banking NII, please. First of all, I think you’re calling out a
$100 million negative impact in the quarter. Just adding that back in, I guess, to the underlying
run rate, it looks like your Q1 Banking NII is annualising a shade above the $46 billion that you
are guiding for your full year, so I’m interested in the sequential drivers of net interest income,
please, from here, as you see them. Presumably rates are not that much of a headwind and
you’ve got some balance sheet momentum. I’m trying to work out what the negative is from
here to offset that, please.",good morning pam thank much chance ask questions wanted ask one quick middle east scenario back envelope billion hit pbt terms single digit percentage chance could round disclosure terms breakdown scenario revenues impairments assuming literally revenues ecls could quantify us would really helpful second question banking nii please first think calling million negative impact quarter adding back guess underlying run rate looks like q banking nii annualising shade billion guiding full year interested sequential drivers net interest income please see presumably rates much headwind got balance sheet momentum trying work negative offset please,neutral,0.8526157736778259,neutral,-0.0048543689320388,neutral,finbert_ldsa_agree,False,neutral,0.5419514179229736
hsbc,2026-q1,ANDREW COOMBS,CITI,1,"Hi. A couple of follow-ups from me, please. Firstly, coming back on
the private credit exposures on slide 16, I think the exposure on which you booked the charge
today falls within the $3 billion “Securitisation financing” bucket that you list on that slide. Can
you just give us an idea, please, of how much of the exposure that you’ve taken a charge on
today accounts for of that $3 billion total, please?
Secondly, coming back to wealth, it’s difficult to quibble on 15% year-on-year growth, but that
revenue growth does look slightly weaker than your peers. Can you give us an idea of where
you think the differences are? Is it business mix, which means that you have lower transaction
income benefit year-on-year? Anything you can comment on relative performance? Thank you.",hi couple please firstly coming back private credit exposures slide think exposure booked charge today falls within billion securitisation financing bucket list slide give us idea please much exposure taken charge today accounts billion total please secondly coming back wealth difficult quibble growth revenue growth look slightly weaker peers give us idea think differences business mix means lower transaction income benefit anything comment relative performance thank,neutral,0.6710841059684753,neutral,-0.0073529411764705,neutral,finbert_ldsa_agree,False,neutral,0.46009477972984314
hsbc,2026-q1,KATHERINE LEI,JP MORGAN,1,"Hi, Pam. I would like to ask about the fraud case. Can we
have more colour about the fraud case - what is your total exposure? The key concern is
whether this $0.4 billion is a one-off, or are we going to see more of a step-up in impairment
charges because of these cases?
The number two question is – I look at the [ECL scenario] risk weighting. It seems like downside
scenario, now we assign 45%, versus before the war. Say, for 2025, it’s roughly 15%. Can we
get more colour – under what situations do you think we will continue to see a continued rise
in this 45% of downside scenarios? Thank you.",hi pam would like ask fraud case colour fraud case total exposure key concern whether billion going see impairment charges cases number two question look ecl scenario risk weighting seems like downside scenario assign versus war say roughly get colour situations think continue see continued rise downside scenarios thank,neutral,0.7846392393112183,negative,-0.0363636363636363,negative,keyword_override,False,positive,0.46506062150001526
hsbc,2026-q1,CHRIS HALLAM,GOLDMAN SACHS,-1,"Good morning, everybody. Two from me – the first on
wealth. $5 billion of that $39 billion of net new money was deposits, so it feels as though 90%
of the flows were invested, whereas, when you think about the stock of your wealth balances,
it’s closer to 60%. How should we think about that? Is that a structural change you’re seeing?
Are clients becoming more invested and, if so, what does that mean for fee margins and for
returns going forward? Within the $39 billion, without the conflict in Iran, would that number
have been higher or lower?
Second, on capital, like you said, well managed through the guidance range throughout the
HSB privatisation process. Obviously, this quarter, a couple of one-offs within the quarter, but
the underlying business performance appears to be encouraging. Given all of that, can you
comment on when you expect to restart share buybacks? Thank you.",good morning everybody two first wealth billion billion net new money deposits feels though flows invested whereas think stock wealth balances closer think structural change seeing clients becoming invested mean fee margins returns going forward within billion without conflict iran would number higher lower second capital like said well managed guidance range throughout hsb privatisation process obviously quarter couple within quarter underlying business performance appears encouraging given comment expect restart share buybacks thank,positive,0.5072183012962341,neutral,0.0,neutral,default_neutral,False,positive,0.544423520565033
hsbc,2026-q1,KUNPENG MA,CHINA SECURITIES,2,"Morning, Pam. I’ve got two questions for you and the
first one is about Hang Seng. I’m glad to hear the momentum in deposit and wealth
management in the first quarter and the pick up in the momentum from April. What proportion
of such momentum could be attributed to the synergies out of the Hang Seng deal? Also, some
colour on the future synergy effects of the Hang Seng deal would be helpful for us.
The second question is on HSBC’s global footprint. This is out of the proposed disposal of the
Indonesian retail business. The Indonesian market is quite important. It’s not some marginal or
less important market. I want to know HSBC’s views on your global franchise. Which markets
are important to you or which markets and which businesses are less important? Thank you.",morning pam got two questions first one hang seng glad hear momentum deposit wealth management first quarter pick momentum april proportion momentum could attributed synergies hang seng deal also colour future synergy effects hang seng deal would helpful us second question hsbc global footprint proposed disposal indonesian retail business indonesian market quite important marginal less important market want know hsbc views global franchise markets important markets businesses less important thank,neutral,0.8934231996536255,positive,0.0212765957446808,positive,ldsa_signal,True,positive,0.5382692813873291
hsbc,2026-q1,ALASTAIR WARR,AUTONOMOUS,1,"Good morning, Pam. Thank you for taking our questions.
Just a couple of follow-ups on the credit costs and on the insurance that we touched on just a
moment ago. If you’ve got 52 basis points booked in for the first quarter on credit costs, it looks
like, therefore, to get to your 45bps over the rest of the year, that you’d be looking at a little bit
above 40bps for the remaining quarters of the year. You were at 40bps for the full year before.
Is that just implicitly building in maybe a little bit more drag from the Middle East or is there
anything else going on anywhere else for us to be thinking about?
The second point – you touched on the CSM there and how it can make a difference to how
you’re booking your speed of growth of income at the wealth line. HSBC has been really strong
on some big-ticket, quite short payment period products that some of your big-name peers in
Hong Kong are not necessary so keen on. Can I just confirm – you talked about a tenth there
– that your release rate in years is about 10 years and that this shorter payment period thing
doesn’t turn up in a shorter release rate as well? Thank you.",good morning pam thank taking questions couple credit costs insurance touched moment ago got basis points booked first quarter credit costs looks like therefore get bps rest year looking little bit bps remaining quarters year bps full year implicitly building maybe little bit drag middle east anything else going anywhere else us thinking second point touched csm make difference booking speed growth income wealth line hsbc really strong quite short payment period products peers hong kong necessary keen confirm talked tenth release rate years years shorter payment period thing turn shorter release rate well thank,neutral,0.8567747473716736,neutral,0.0091324200913242,neutral,finbert_ldsa_agree,True,positive,0.5213015079498291
hsbc,2026-q1,JOSEPH DICKERSON,JEFFERIES,-1,"Hi, Pam. Thank you for taking my question. I just wanted
to ask, in terms of the numbers you’ve given – the guidance upgrade on the Banking NII, is
that taking into account effectively marking the market for the current yield curve in the UK? I
note some footnotes around you were using rates as at mid-April. Does that take account of
the yield curve in the UK? Presumably, there’s some outer-year tailwind into that and, given
you’ve got some outer-year revenue growth assumptions, I’d been keen to know how any
maturities at higher rates might influence the outer-year revenue growth rate. Many thanks.",hi pam thank taking question wanted ask terms numbers given guidance upgrade banking nii taking account effectively marking market current yield curve uk note footnotes around using rates take account yield curve uk presumably tailwind given got revenue growth assumptions keen know maturities higher rates might influence revenue growth rate many thanks,neutral,0.8399882912635803,positive,0.018018018018018,positive,ldsa_signal,False,positive,0.460172563791275
hsbc,2026-interim,KIAN ABOUHOSSEIN,JP MORGAN,1,"I just wanted to come back to cost. I know you don’t give
cost guidance in the outer years, but what I would like to understand is just the moving parts,
ex disposals, that we should think of, in terms of drivers from wage inflation, technology
inflation, to offset what you’re doing on the other side, and investments. If you could outline
that to us, so we can put that into our own context of what we think is a growth rate.
The second question, on ODI, I hear you that it hasn’t had an impact, and thanks for the detailed
numbers, but what I really would like to understand is does it slow down the process of client
acquisition in any way from onshore China? It wasn’t clear to me if you discussed July in
particular, if there’s been any impact, that would be helpful.
Lastly, thanks for the deposit breakdown. It was very, very helpful in terms of new disclosure.",wanted come back cost know give cost guidance outer years would like understand moving parts ex disposals think terms drivers wage inflation technology inflation offset side investments could outline us put context think growth rate second question odi hear impact thanks detailed numbers really would like understand slow process client acquisition way onshore china clear discussed july particular impact would helpful lastly thanks deposit breakdown helpful terms new disclosure,neutral,0.8742113709449768,neutral,0.0059880239520958,neutral,finbert_ldsa_agree,False,neutral,0.4421107769012451
hsbc,2026-interim,PERLIE MONG,BANK OF AMERICA,0,"On loan growth, I know you don’t have a loan growth
target anymore, but you used to talk about mid-single-digit CAGR. With Hong Kong loan growth
already there, and UK growth has been very strong as well, especially in commercial, is there
any reason why we shouldn’t think about maybe even higher than mid-single digit loan growth
from here?
Then maybe on wealth - net new money I think was $34 billion in Asia last quarter, $22 billion
this quarter, so we’re annualising somewhere in the high single digits, or maybe low double
digits. Is that a good way to think about what sustainable growth in fee income might look like?
Obviously there will be an impact from product mix and margins, etc, but if that’s the rate you’re
getting money in, is that a way to think about sustainable growth?",loan growth know loan growth target anymore used talk cagr hong kong loan growth already uk growth strong well especially commercial reason think maybe even higher digit loan growth maybe wealth net new money think billion asia last quarter billion quarter annualising somewhere high single digits maybe low double digits good way think sustainable growth fee income might look like obviously impact product mix margins etc rate getting money way think sustainable growth,neutral,0.8658738136291504,positive,0.0547945205479452,positive,keyword_override,False,positive,0.5097071528434753
hsbc,2026-interim,ALISTAIR WARR,AUTONOMOUS,2,"Two questions, if I may. First is on wealth. Could you give
us a little bit of a sense of how much of the wealth is transactional churn versus more annuity
income? Has that changed at all in the last year or two? It was something you used to call out,
particularly in Private Banking, I think. Essentially, do you have any concern in there that very
buoyant equity markets are setting a bit of a high base?
Then my second question was on the UK business. You called out the $10 billion high growth
in commercial, another $10 billion in mortgage. The UK division’s gross loans are only up by
about $10 billion, so could you give us a little bit of colour of what else you might be winding
down a bit?",two questions may first wealth could give us little bit sense much wealth transactional churn versus annuity income changed last year two something used call particularly private banking think essentially concern buoyant equity markets setting bit high base second question uk business called billion high growth commercial another billion mortgage uk division gross loans billion could give us little bit colour else might winding bit,neutral,0.8673948645591736,neutral,0.0,neutral,finbert_ldsa_agree,False,neutral,0.47169506549835205
hsbc,2026-interim,KUNPENG MA,CHINA SECURITIES,0,"I have two questions. The first is about the future trend
of revenue growth. Everything looks pretty good at this moment. Rates are higher for longer.
The market is good. Wealth is good. So I tend to think 5% as the bottom line for the revenue
growth for the next two years. I’m trying to ask if there are any potential risks for revenues for
the next two years not achieving 5%.
The second one is about CIB revenue. China outbound revenue accounts for 10% of CIB
revenue, a bit lower than I expected. Are there any targets to increase the contribution of China
outbound revenue to overall CIB revenue?",two questions first future trend revenue growth everything looks pretty good moment rates higher longer market good wealth good tend think bottom line revenue growth next two years trying ask potential risks revenues next two years achieving second one cib revenue china outbound revenue accounts cib revenue bit lower expected targets increase contribution china outbound revenue overall cib revenue,neutral,0.4883886277675628,positive,0.0185185185185185,positive,ldsa_signal,False,negative,0.4609427750110626
hsbc,2026-interim,ANDREW COOMBS,CITIGROUP,1,"A couple, please. The first one, on the year one interest
rate sensitivity, there’s been quite a decline in the Hong Kong dollar sensitivity to an upwards
100-basis-point shift. It was $310 million, it’s now $25 million, so if you could just comment on
the cause of that, and you now have a non-symmetrical payoff both on the dollar and on the
Hong Kong dollar, between 100 bps up versus 100 bps down, so again, any commentary?
Then the second question on Turkey and Egypt. We can get the subsidiary accounts, but you’re
only selling the retail and SME parts of the business, so anything you can do to help us drill
down a bit further into the revenue contribution within Turkey and Egypt that you’re divesting?",couple please first one year one interest rate sensitivity quite decline hong kong dollar sensitivity upwards shift million million could comment cause payoff dollar hong kong dollar bps versus bps commentary second question turkey egypt get subsidiary accounts selling retail sme parts business anything help us drill bit revenue contribution within turkey egypt divesting,neutral,0.6560768485069275,neutral,-0.0077519379844961,neutral,finbert_ldsa_agree,False,negative,0.41752609610557556
hsbc,2026-interim,CHRIS HALLAM,GOLDMAN SACHS,0,"A follow-up question on costs. How do you characterise
the degree of confidence you have in the growth dynamics you’re seeing accelerate, and the
requisite investment spend you need to do behind that? And when the businesses talk to you
about the changing nature of growth, are they also changing their view on the operating
leverage or jaws associated with the new growth dynamics, the accelerated growth dynamics?
The second question, you talked a little bit on the interconnectivity between CIB and Wealth.
Maybe it’s impossible to answer, but how would you characterise how much of that referral
revenue, if you want to call it that, is specific transaction-related – an IPO, M&A activity, etc –
versus just doing a better job of understanding, isolating and monetising wealthy customers
who happen to sit in your corporate CIB network and referring them to Wealth?",question costs characterise degree confidence growth dynamics seeing accelerate requisite investment spend need behind businesses talk changing nature growth also changing view operating leverage jaws associated new growth dynamics accelerated growth dynamics second question talked little bit interconnectivity cib wealth maybe impossible answer would characterise much referral revenue want call specific ipo activity etc versus better job understanding isolating monetising wealthy customers happen sit corporate cib network referring wealth,neutral,0.9154926538467408,positive,0.0342465753424657,positive,ldsa_signal,False,neutral,0.5107914805412292
hsbc,2026-interim,KATHERINE LEI,JP MORGAN,2,"Do we have a bit more colour on Wealth, on the $25 billion
net new money in this quarter or the $39 billion last quarter? What is the structure of it? What
percentage is from Private Banking, what percentage is from Premium or Premium Elite, and
what is from mass market, so we can roughly get a sense of the different client segments
contributing to Wealth income?
The other one is Hong Kong - loan and deposit growth for HSBC is slower than reported by the
industry. You explained a bit on the loan side. How about on deposit side? What is the driver
for losing market share? And what are we going to do about it?",bit colour wealth billion net new money quarter billion last quarter structure percentage private banking percentage premium premium elite mass market roughly get sense different client segments contributing wealth income one hong kong loan deposit growth hsbc slower reported industry explained bit loan side deposit side driver losing market share going,neutral,0.7380561828613281,neutral,0.0087719298245614,neutral,finbert_ldsa_agree,False,neutral,0.5796956419944763
hsbc,2026-interim,EMMA XU,BANK OF AMERICA,1,"I have two questions. The first is about tax. I previously had
the impression that there is room for you to reduce tax in the coming years, and some of your
peers have indicated that there is a structural decline of their tax in the coming years, although
from a higher base. But in the first half, your effective tax is slightly higher than the first half of
last year. Is this still a reasonable assumption that your tax could decline in the coming years?
The second question is that you mentioned that for this year you may consider increasing
variable pay, given the very strong business momentum. How much is variable pay within your
total operating costs?",two questions first tax previously impression room reduce tax coming years peers indicated structural decline tax coming years although higher base first half effective tax slightly higher first half last year still reasonable assumption tax could decline coming years second question mentioned year may consider increasing variable pay given strong business momentum much variable pay within total operating costs,negative,0.544808566570282,neutral,0.0,neutral,default_neutral,False,negative,0.5779311656951904
hsbc,2026-interim,ALVARO SERRANO,MORGAN STANLEY,0,"My question is on loan growth and the capital
intensity of that loan growth. RWAs grew a bit higher than the loans. There’s the CIB balance
sheet in there as well, but when we look across the sector, a lot of loan growth is coming from
mid- to large-corporates, i.e. lower RWA density growth. As we look forward, loan growth is
accelerating a pretty big opportunity there. I want to invite you to comment on the capital
intensity of the loan growth you’re seeing as we think about RWA growth going forward, and
your capacity to fund that and fine-tune whatever is left for buybacks.
Second, we’ve had, since we last spoke, the Financial Stability Report, the proposal on the
leverage ratio as well the ring-fence proposal, and we’re going to have lower pillar 2As. Can
you update us on your views there if anything has changed, made you more optimistic?",question loan growth capital intensity loan growth rwas grew bit higher loans cib balance sheet well look across sector lot loan growth coming lower rwa density growth look forward loan growth accelerating pretty big opportunity want invite comment capital intensity loan growth seeing think rwa growth going forward capacity fund whatever left buybacks second since last spoke financial stability report proposal leverage ratio well proposal going lower pillar update us views anything changed made optimistic,neutral,0.7979931235313416,positive,0.0440251572327044,positive,ldsa_signal,False,positive,0.5838872194290161
hsbc,2026-interim,GUY STEBBINGS,BNP PARIBAS,-1,"A couple of questions on capital, the first building on the
last one in terms of the UK regulatory backdrop. As we think forward towards an update from
the Bank of England, is there anything you’re particularly focused on for HSBC which you think
would move the needle in terms of your requirements, which you think there’s a realistic chance
of some changes? I’m interested to get your perspective there.
The second one was on AT1 costs, quite hard to calculate, but I think they might be fractionally
higher than last year on a run rate basis. In terms of looking forward, if we’ve got RWA growth
in the future or more loan growth, would you need to do more AT1 issuance? Or are you well
stocked from here?",couple questions capital first building last one terms uk regulatory backdrop think forward towards update bank england anything particularly focused hsbc think would move needle terms requirements think realistic chance changes interested get perspective second one costs quite hard calculate think might fractionally higher last year run rate basis terms looking forward got rwa growth future loan growth would need issuance well stocked,neutral,0.8282755017280579,positive,0.0150375939849624,positive,ldsa_signal,False,positive,0.5335836410522461
hsbc,2026-interim,GUY STEBBINGS,BNP PARIBAS,0,"I have a couple of questions around growth. It does sound
like part of the message today is that there’s more opportunities out there to deploy capital into
the business, so it’s more of a priority over buybacks from here. I have two questions falling off
that. What metrics are you looking at when making that decision? Presumably there’s a
demand point here, but also a spread point, so perhaps you could talk about where you’re
seeing good opportunities on both the volume and spreads right now. Attached to that, when it
comes to capital generated from upcoming sales, are we going to think about the priority being
deployment back into the business, rather than buybacks?
On net interest income, clearly it’s been a good Q2 print. You’ve got hedge support in the
second half, and again, there’s been this more upbeat message on volume dynamics. I’m
struggling a little bit with the guidance for the second half of the year if we’re expecting that to
work through. What is it that means that we don’t see growth in the second half versus that Q2
run rate?",couple questions around growth sound like part message today opportunities deploy capital business priority buybacks two questions falling metrics looking making decision presumably demand point also spread point perhaps could talk seeing good opportunities volume spreads right attached comes capital generated upcoming sales going think priority deployment back business rather buybacks net interest income clearly good q print got hedge support second half upbeat message volume dynamics struggling little bit guidance second half year expecting work means see growth second half versus q run rate,neutral,0.7650678753852844,positive,0.0101522842639593,positive,keyword_override,True,neutral,0.38189762830734253
hsbc,2026-interim,ALASTAIR WARR,AUTONOMOUS,1,"Two questions on costs, if I may. The first is quite simple,
if you could just give a little bit more colour on where the additional simplification saves are
coming from and what’s changed there. A second question, just looking a bit further out, really.
You’ve talked about the revenue in the medium term moving up towards 5% growth. We’ve got
a little bit more nuance today on variable costs. There are jaws built into consensus two/three
years out. I just wonder if you could talk about the potential trend for reported cost growth, just
bearing in mind that moving up to 5% on the revenue side in the next couple of years.",two questions costs may first quite simple could give little bit colour additional simplification saves coming changed second question looking bit really talked revenue medium term moving towards growth got little bit nuance today variable costs jaws built consensus years wonder could talk potential trend reported cost growth bearing mind moving revenue side next couple years,neutral,0.8272072672843933,positive,0.017391304347826,positive,ldsa_signal,False,positive,0.5627764463424683
